Transactions Per Block,Estimated Transaction Volume,Fees Per Transaction,Market Value to Realised Value,Confirmed Payments,Price,Vol.,Change %,Date
0.08888492079694649,0.003228788870199152,0.007536069827931259,0.41507681535597474,0.027015563728278295,0.004235884718241814,0.08617050013506349,0.1889607917776932,2013-11-07
0.10082223657066917,0.0035064186922091722,0.008769206430490383,0.44431092289062946,0.027074765918127647,0.0048572390517092725,0.0446509859634028,0.18236264433447535,2013-11-08
0.09212718722378689,0.003784048514219192,0.007125140248227565,0.4735450304252842,0.027133968107976997,0.005032422652334459,0.04993346873030324,0.1543205177007994,2013-11-09
0.08343213787690461,0.004061678336229212,0.005481074065964746,0.5027791379599389,0.027193170297826346,0.0046013067601709135,0.07428491390953748,0.12346148965867278,2013-11-10
0.07473708853002232,0.004548279757129791,0.0038370078837019275,0.4983228549402918,0.027252372487675695,0.004966728802100013,0.018008463978069694,0.16530897094277378,2013-11-11
0.06604203918314004,0.0050348811780303706,0.0021929417014391085,0.49386657192064465,0.02731619446987522,0.005199394521680339,0.0220403589687153,0.1571120416190839,2013-11-12
0.06335617702584102,0.00552148259893095,0.0021614147119926146,0.4894102889009976,0.027380016452074742,0.005950767933736803,0.03603693736055946,0.18177896206065222,2013-11-13
0.060670314868542026,0.006008084019831528,0.0021298877225461206,0.5078777548246439,0.027443838434274268,0.005930238605538539,0.03142476964173162,0.14434716406547396,2013-11-14
0.05798445271124301,0.0067378034595147445,0.002098360733099626,0.5263452207482903,0.02750766041647379,0.00593708171493796,0.028143227316838916,0.14548915112295396,2013-11-15
0.055298590553943996,0.0074675228991979625,0.0020668337436531323,0.5448126866719367,0.027568725680999932,0.00632166446318544,0.01914900003001411,0.16157847988833907,2013-11-16
0.0684515066778352,0.008197242338881179,0.0022885753391555254,0.5946521507983171,0.027629790945526072,0.00722906076954871,0.026732564305223454,0.1816266971196549,2013-11-17
0.08160442280172642,0.008926961778564394,0.002510316934657918,0.6444916149246974,0.02769085621005221,0.010747787622731167,0.07210388882774904,0.2686968658799645,2013-11-18
0.09475733892561763,0.012741164126008906,0.002732058530160312,0.6943310790510777,0.027751921474578355,0.008835822856532843,0.0991465989014837,0.10003806623524936,2013-11-19
0.10791025504950887,0.016555366473453414,0.0029538001256627045,0.7080324711890355,0.027833234566303412,0.008730438971781754,0.09163306754174462,0.1421393224210126,2013-11-20
0.1015757069728608,0.020369568820897924,0.003198580519424634,0.7217338633269931,0.027914547658028473,0.010467220137354892,0.038748211659479954,0.1956858266717422,2013-11-21
0.09524115889621274,0.024183771168342433,0.003443360913186563,0.7354352554649507,0.02799586074975353,0.010974978854791956,0.030164177163266737,0.15749270397157725,2013-11-22
0.08890661081956468,0.021563957262266082,0.0036881413069484925,0.7228781837934174,0.028077173841478592,0.011392408528156659,0.021320020409592508,0.15482806750412387,2013-11-23
0.0825720627429166,0.018944143356189734,0.003932921700710422,0.7103211121218841,0.02815084707664312,0.010879175323200057,0.025962202235050476,0.13376475066615914,2013-11-24
0.09312080972467507,0.016324329450113386,0.004181538452463308,0.6977640404503508,0.02822452031180765,0.01135819298115955,0.02639240443008214,0.15635071691409722,2013-11-25
0.10366955670643352,0.013704515544037035,0.004430155204216194,0.6852069687788174,0.02829819354697218,0.01327426361299753,0.03162486368593239,0.18797106966121052,2013-11-26
0.11421830368819197,0.013176033594075159,0.004678771955969081,0.6748885562408736,0.028371866782136705,0.014778379058990342,0.03787780256720659,0.17393731759928946,2013-11-27
0.12476705066995043,0.012647551644113285,0.0049273887077219665,0.66457014370293,0.02846310972249866,0.01507263276316546,0.037417586265544804,0.1502347417840376,2013-11-28
0.1206884422202439,0.01211906969415141,0.004804872926533063,0.6542517311649864,0.028554352662860612,0.016516528846443362,0.03872820225505988,0.1694962568202005,2013-11-29
0.1166098337705374,0.011590587744189534,0.004682357145344159,0.636241128643593,0.02864559560322256,0.01650010538388475,0.015107100337158464,0.14490546884913086,2013-11-30
0.11253122532083086,0.011403845583996739,0.004559841364155255,0.6182305261221994,0.028736838543584515,0.013745069539677718,0.07995758006262944,0.10282959015353384,2013-12-01
0.10845261687112434,0.011217103423803944,0.004437325582966351,0.600219923600806,0.028815101459770377,0.015006938912931013,0.03706742168819345,0.1684811572135516,2013-12-02
0.10108719716819489,0.011030361263611147,0.0044493298602609555,0.6046893677652898,0.02889336437595624,0.015804845468903542,0.01934909407421488,0.1586854460093897,2013-12-03
0.09372177746526544,0.010843619103418353,0.00446133413755556,0.6091588119297735,0.028971627292142102,0.016936695763567832,0.01630766460236311,0.16335490419997464,2013-12-04
0.08635635776233601,0.009743241116082931,0.004473338414850164,0.6136282560942573,0.029049890208327964,0.015139695235279787,0.05846747971546627,0.11828448166476338,2013-12-05
0.07899093805940656,0.008642863128747508,0.004485342692144768,0.5290021491928797,0.029118911243186704,0.011563486263142192,0.053545166228127224,0.0852429894683416,2013-12-06
0.07931001148737345,0.007542485141412084,0.004344633461893852,0.44437604229150185,0.029187932278045444,0.009537925880913473,0.09770592178323813,0.10074863595990358,2013-12-07
0.07962908491534033,0.006442107154076662,0.004203924231642935,0.35974993539012423,0.02925695331290418,0.01100235129238964,0.03122467559753084,0.1841136911559447,2013-12-08
0.07994815834330722,0.006087003836850009,0.0040632150013920195,0.3989287521189535,0.02932597434776292,0.012576266454256552,0.02764299220633698,0.18147443217865755,2013-12-09
0.08026723177127411,0.005731900519623358,0.003922505771141103,0.4381075688477829,0.029391549676915495,0.014146075750483808,0.02211039188418557,0.17688110645857127,2013-12-10
0.07567127296000083,0.005376797202396706,0.003786017484849019,0.4772863855766122,0.02945712500606807,0.01258858405117551,0.02437145458365432,0.11724400456794826,2013-12-11
0.07107531414872753,0.005021693885170054,0.0036495291985569342,0.46065583970910084,0.029522700335220645,0.01231622829707854,0.009914659890148371,0.139677705874889,2013-12-12
0.06647935533745424,0.009439701646355231,0.0035130409122648503,0.4440252938415894,0.02958827566437322,0.012819881148875951,0.017378167738837255,0.15556401471894432,2013-12-13
0.06188339652618095,0.01385770940754041,0.0033765526259727664,0.42739474797407817,0.029648486583738712,0.012438035644388239,0.011595449861434876,0.1376475066615912,2013-12-14
0.069765221778602,0.01827571716872559,0.0031811584484044393,0.3899368300952143,0.029708697503104207,0.01258858405117551,0.015177133252628736,0.148229920060906,2013-12-15
0.07764704703102306,0.022693724929910765,0.0029857642708361123,0.3524789122163503,0.0297689084224697,0.010398789043360678,0.04134943423409002,0.10105316584189825,2013-12-16
0.0855288722834441,0.018698245070634615,0.0027903700932677845,0.3150209943374864,0.02982911934183519,0.009784277819292642,0.03172491070803277,0.13016114706255555,2013-12-17
0.09341069753586514,0.014702765211358462,0.0025949759156994575,0.30320378817105376,0.029901559798782545,0.007402875748294013,0.11055195942092784,0.08341581017637358,2013-12-18
0.08788044506927063,0.01070728535208231,0.0024844427035033544,0.29138658200462086,0.029974000255729903,0.010016943538872967,0.04578151731313718,0.23476716152772492,2013-12-19
0.08235019260267612,0.006711805492806158,0.0023739094913072523,0.2795693758381882,0.030046440712677258,0.008894673597367867,0.03478634958430463,0.11676183225479003,2013-12-20
0.0768199401360816,0.00765466139235122,0.0022633762791111497,0.27759783845914454,0.030118881169624617,0.00876465451877886,0.014736926355387033,0.1414795076766908,2013-12-21
0.07128968766948707,0.00859751729189628,0.0021528430669150466,0.2756263010801009,0.030174931111633614,0.008750968299980018,0.01163546867027503,0.14480395888846595,2013-12-22
0.06967904922720554,0.009540373191441342,0.0023423108729611042,0.27365476370105724,0.030230981053642615,0.009759642625454725,0.015077086230528348,0.17444486740261392,2013-12-23
0.068068410784924,0.010483229090986403,0.002531778679007162,0.28047026120140794,0.030287030995651616,0.00961730594994676,0.010955148919992396,0.14145413018652458,2013-12-24
0.06645777234264247,0.008648774862527192,0.0027212464850532195,0.28728575870175854,0.030343080937660614,0.009678893934541553,0.005342510980160676,0.14680878061159755,2013-12-25
0.06484713390036094,0.006814320634067979,0.002910714291099277,0.29410125620210914,0.03039601895038822,0.010974978854791956,0.023541064300221105,0.1791650805735313,2013-12-26
0.06694224786783909,0.004979866405608768,0.0028248283337031013,0.30091675370245974,0.030448956963115826,0.010988665073590798,0.013896531369743781,0.1455145286131202,2013-12-27
0.06903736183531724,0.003145412177149556,0.0027389423763069256,0.306732785290459,0.030501894975843432,0.01042753010283825,0.01334627274819165,0.13221672376601956,2013-12-28
0.07113247580279537,0.003351994691788304,0.0026530564189107494,0.31254881687845826,0.030554832988571038,0.01074231313521163,0.007043310355867258,0.1528232457809923,2013-12-29
0.07322758977027352,0.0035585772064270506,0.0025671704615145736,0.3183648484664574,0.030605520307058223,0.011013300267428715,0.010484927916120577,0.1516051262530136,2013-12-30
0.07650775817411228,0.0037651597210657988,0.0026623560052383664,0.32172971506053505,0.030656207625545412,0.011028355108107442,0.009174311926605505,0.1455399061032864,2013-12-31
0.07978792657795102,0.0039717422357045465,0.002757541548962159,0.3250945816546126,0.0307068949440326,0.01116521729609587,0.01076505957800166,0.1483314300215709,2014-01-01
0.08306809498178976,0.005182213230975734,0.0028527270926859507,0.3284594482486901,0.030757582262519786,0.011726352266848419,0.012816023531059598,0.15792412130440303,2014-01-02
0.08634826338562851,0.006392684226246921,0.0029479126364097435,0.34032397590838326,0.03081538376521657,0.012101354661936709,0.009714565845947596,0.15328004060398429,2014-01-03
0.08501270908257401,0.007603155221518109,0.0031509817682304287,0.3521885035680764,0.03087318526791335,0.012654277901409956,0.014246695947095135,0.156782134246923,2014-01-04
0.08367715477951951,0.008813626216789296,0.003354050900051113,0.36405303122776966,0.030930986770610132,0.013886037593305797,0.02138004862285274,0.16990229666286008,2014-01-05
0.08234160047646502,0.007597714293038887,0.003557120031871798,0.35480605187182523,0.03098878827330691,0.013858665155708112,0.02309085270076936,0.14465169394746863,2014-01-06
0.08100604617341052,0.006381802369288476,0.003760189163692483,0.3455590725158807,0.03105280802058992,0.012041135299221802,0.022680659910157774,0.11191473163304153,2014-01-07
0.07588510753268893,0.005165890445538068,0.0036012117792452608,0.33631209315993627,0.031116827767872925,0.012847253586473636,0.014106630116154593,0.1621875396523284,2014-01-08
0.07076416889196735,0.003949978521787657,0.003442234394798039,0.34531157905890264,0.031180847515155933,0.01282261839263572,0.014426780586875833,0.14467707143763484,2014-01-09
0.06564323025124578,0.004082891213964518,0.0032832570103508165,0.3543110649578689,0.031244867262438938,0.013107291743651647,0.006352985903374586,0.1508184240578607,2014-01-10
0.0605222916105242,0.004215803906141379,0.0031242796259035943,0.36331055085683517,0.03129949508211213,0.013757387136596674,0.011185257070823287,0.15779723385357192,2014-01-11
0.06446493263625784,0.004348716598318239,0.0032744963060254545,0.35642508262336314,0.031354122901785325,0.012860939805272479,0.009934669294568448,0.12863849765258217,2014-01-12
0.0684075736619915,0.004481629290495099,0.0034247129861473143,0.34953961438989123,0.03140875072145851,0.012629642707572037,0.010134763338769223,0.14061667301103922,2014-01-13
0.07235021468772516,0.004288567768478362,0.003574929666269175,0.3426541461564192,0.0314633785411317,0.012580372319896203,0.004312026652526688,0.1441948991244766,2014-01-14
0.07629285571345881,0.004095506246461625,0.003725146346391035,0.33934549523094315,0.03152316688117042,0.01288010051159086,0.006833211609456445,0.15124984139068648,2014-01-15
0.07338485726237194,0.003902444724444887,0.003587174231105645,0.336036844305467,0.03158295522120914,0.012500992250862916,0.005102398127119746,0.13769826164192364,2014-01-16
0.07047685881128506,0.0037093832024281495,0.003449202115820255,0.33272819337999093,0.03164274356124786,0.012236848228045253,0.010314847978549918,0.13980459332572012,2014-01-17
0.06756886036019819,0.00427576441594916,0.0033112300005348643,0.33485047355951714,0.03170253190128658,0.012394239744231945,0.006042840134863386,0.148458317472402,2014-01-18
0.06466086190911131,0.00484214562947017,0.0031732578852494745,0.33697275373904345,0.03176277267680016,0.01306623308725512,0.00757355957299931,0.15893922091105192,2014-01-19
0.06896225046536952,0.005408526842991181,0.003275490940025336,0.33909503391856977,0.03182301345231374,0.01308265654981373,0.010414895000650307,0.14548915112295396,2014-01-20
0.07326363902162775,0.005974908056512191,0.003377723994801198,0.34121731409809597,0.03188325422782732,0.013167511106366556,0.006593098756415516,0.14683415810176376,2014-01-21
0.07756502757788597,0.005453770884978533,0.0034799570495770596,0.33644589101737765,0.0319434950033409,0.013014225455819518,0.0047822476563985075,0.14221545489151124,2014-01-22
0.08186641613414418,0.004932633713444875,0.0035821901043529216,0.3316744679366592,0.0320068454115091,0.012921159167987388,0.0019709263353776276,0.14338281943915748,2014-01-23
0.08248352022485493,0.004411496541911217,0.0033847776654582313,0.3269030448559409,0.032070195819677294,0.012542050907259445,0.006202915370224006,0.13777439411242232,2014-01-24
0.08310062431556568,0.0038903593703775584,0.0031873652265635415,0.3254563846872248,0.03213354622784549,0.013151087643807945,0.008183846407811671,0.15751808146174345,2014-01-25
0.08371772840627643,0.003667095427132314,0.0029899527876688517,0.32400972451850885,0.03219689663601369,0.013780653708554708,0.013076145788520606,0.1573150615404137,2014-01-26
0.08433483249698719,0.003443831483887069,0.002792540348774162,0.32256306434979287,0.03225899793439653,0.012911578814828198,0.008333916940962253,0.12919680243623907,2014-01-27
0.0819064742039002,0.003220567540641825,0.0028957395228752544,0.3199929263557122,0.03232109923277937,0.012763767651800697,0.010414895000650307,0.1422662098718437,2014-01-28
0.07947811591081323,0.00299730359739658,0.0029989386969763473,0.3174227883616314,0.03238320053116221,0.012667964120208798,0.005682670855301992,0.1432813094784926,2014-01-29
0.07704975761772626,0.0029310048200943545,0.00310213787107744,0.3148526503675506,0.032445301829545053,0.012882837755350627,0.0054325533000510245,0.14949879456921714,2014-01-30
0.07462139932463926,0.0028647060427921295,0.0032053370451785323,0.31228251237346993,0.03250350651783139,0.012847253586473636,0.004312026652526688,0.14449942900647128,2014-01-31
0.07910175425296666,0.0027984072654899037,0.0030807829289701983,0.3146436072092028,0.03256171120611772,0.012869151536551784,0.00437205486578692,0.14561603857378508,2014-02-01
0.08358210918129405,0.0027321084881876782,0.0029562288127618647,0.3170047020449358,0.03261991589440406,0.013045703759056854,0.0015807429491861175,0.14866133739373177,2014-02-02
0.08806246410962143,0.0036252542526083744,0.0028316746965535303,0.3193657968806687,0.032678120582690394,0.012750081433001855,0.0027913119166008025,0.13942393097322678,2014-02-03
0.09254281903794881,0.004518400017029071,0.0027071205803451963,0.3119064877707144,0.03274574705473463,0.012680281717127756,0.004612167718827849,0.14381423677198327,2014-02-04
0.0897595538364388,0.005411545781449767,0.002596134012735869,0.3044471786607601,0.03281337352677887,0.012377816281673332,0.0075635548707892715,0.1391194010912321,2014-02-05
0.08697628863492879,0.006304691545870463,0.0024851474451265416,0.2969878695508058,0.03288099999882311,0.011343138140480824,0.018608746110672016,0.12396903946199724,2014-02-06
0.08419302343341878,0.006105941136224046,0.002374160877517214,0.2839271994603024,0.03294862647086735,0.009520133796474978,0.04993346873030324,0.10440299454383964,2014-02-07
0.08140975823190877,0.005907190726577628,0.0022631743099078873,0.27086652936979905,0.0330147667702068,0.008878250134809255,0.02289075865656859,0.12808019286892527,2014-02-08
0.08094203364975477,0.005708440316931209,0.0024004143318903147,0.25780585927929567,0.033080907069546264,0.009026061297836757,0.019899352695767012,0.14939728460855223,2014-02-09
0.0804743090676008,0.0055096899072847915,0.0025376543538727417,0.24474518918879226,0.03314704736888572,0.00797222245032587,0.04014886996888538,0.11556909021697756,2014-02-10
0.0800065844854468,0.005174702147741797,0.0026748943758551687,0.2422527392412175,0.033213187668225175,0.007922952062650035,0.016737866797394776,0.14358583936048727,2014-02-11
0.0795388599032928,0.004839714388198803,0.002812134397837596,0.23976028929364276,0.03328268053229599,0.007267382182185471,0.02131001570738247,0.12422281436365945,2014-02-12
0.07644782512013218,0.004504726628655808,0.0026422167581141814,0.23726783934606807,0.033352173396366806,0.006176590543917708,0.028953608195852052,0.10711838599162546,2014-02-13
0.07335679033697155,0.004169738869112813,0.0024722991183907662,0.2367765758504101,0.033421666260437626,0.0058522271583851355,0.06585094994647485,0.13183606141352622,2014-02-14
0.07026575555381093,0.004206480260927812,0.0023023814786673515,0.23628531235475211,0.033491159124508445,0.00507758717437064,0.05064380258721599,0.11158482426088062,2014-02-15
0.0671747207706503,0.00424322165274281,0.0021324638389439367,0.23579404885909414,0.03355375700463639,0.004101759774013156,0.08622052364611368,0.09643446263164575,2014-02-16
0.07329549418401692,0.0042799630445578074,0.002148528393548246,0.2310499285883875,0.03361635488476434,0.0037253887570449814,0.051464188168439166,0.12188808526836697,2014-02-17
0.07941626759738353,0.004316704436372805,0.002164592948152555,0.22630580831768085,0.03367895276489229,0.004022379704979867,0.048902984402669256,0.16538510341327245,2014-02-18
0.08553704101075016,0.003970329485403335,0.0021806575027568647,0.2215616880469742,0.03374155064502024,0.0035775775940174804,0.031514811961621966,0.11719324958761582,2014-02-19
0.09165781442411677,0.0036239545344338626,0.0021967220573611743,0.2170576469503813,0.03381015956296307,0.0015301192617106132,0.10222804718217562,0.0,2014-02-20
0.09076602773403719,0.003277579583464391,0.002169445703365077,0.21255360585378844,0.03387876848090591,0.0015260133960709602,0.08262883555270978,0.14437254155564017,2014-02-21
0.0898742410439576,0.00293120463249492,0.0021421693493689797,0.20804956475719552,0.033947377398848746,0.0034968289031043084,0.07220393584984944,0.4728333967770588,2014-02-22
0.08898245435387801,0.0035513879586628896,0.002114892995372882,0.20354552366060266,0.03401598631679158,0.004244096449521119,0.03856812701969926,0.19936556274584447,2014-02-23
0.08809066766379843,0.00417157128483086,0.0020876166413767846,0.19918637456127955,0.034088892478612944,0.0023800334491187445,0.09516472742188829,0.03377743941124224,2014-02-24
0.08820379684448929,0.00479175461099883,0.002146082782005968,0.1948272254619565,0.03416179864043431,0.0018572198910029537,0.03044430882514782,0.08943027534576833,2014-02-25
0.08831692602518015,0.005411937937166799,0.0022045489226351516,0.19046807636263344,0.034234704802255676,0.008115927747713718,0.0006002821326023232,1.0,2014-02-26
0.08843005520587102,0.004606865372598465,0.002263015063264335,0.1906331555725728,0.03430761096407704,0.008162460891629782,0.000500235110501936,0.14660576069026776,2014-02-27
0.08854318438656188,0.0038017928080301302,0.0023214812038935186,0.1907982347825122,0.034374833229808714,0.007853152346775938,0.0005102398127119747,0.13559192995812716,2014-02-28
0.0988163111736887,0.0029967202434617955,0.0023240277558389585,0.19096331399245162,0.03444205549554039,0.007627329736595033,0.0004001880884015487,0.1378759040730872,2014-03-01
0.10908943796081552,0.0021916476788934607,0.0023265743077843988,0.19112839320239097,0.034509277761272064,0.007452146135969847,0.0008303902834332136,0.1393477985027281,2014-03-02
0.11936256474794235,0.0027466028201519254,0.002329120859729839,0.20917699483280486,0.03457650002700374,0.009061645466713748,0.0012605924784648784,0.20000000000000004,2014-03-03
0.12963569153506918,0.0033015579614103893,0.002331667411675279,0.22722559646321874,0.03465520287480757,0.00905617097919421,0.0013706442027753044,0.14505773379012818,2014-03-04
0.1191405339035654,0.0038565131026688545,0.002221358921256962,0.24527419809363263,0.034733905722611404,0.00900826921339826,0.0012605924784648784,0.14381423677198327,2014-03-05
0.10864537627206163,0.004411468243927319,0.002111050430838645,0.2373949295913871,0.03481260857041523,0.008871407025409834,0.002070973357478015,0.14130186524552724,2014-03-06
0.09815021864055784,0.0066950572189141185,0.0020007419404203274,0.22951566108914154,0.034891311418219065,0.008438922511366406,0.00234110031714906,0.13285116102017513,2014-03-07
0.08765506100905407,0.008978646193900918,0.0018904334500020104,0.22163639258689596,0.034960120397872156,0.008336275870375085,0.0021710203795784018,0.14208856744068013,2014-03-08
0.08965771639994233,0.011262235168887717,0.001975555009764783,0.21375712408465045,0.035028929377525254,0.008579890564994485,0.0019509169309575502,0.1526202258596625,2014-03-09
0.09166037179083059,0.013545824143874516,0.0020606765695275558,0.21248711947825485,0.035097738357178346,0.008388283501810687,0.002631236681240183,0.13947468595355922,2014-03-10
0.09366302718171882,0.011913423592863827,0.0021457981292903284,0.2112171148718592,0.035166547336831444,0.008329432760975664,0.0024311426370394085,0.14340819692932372,2014-03-11
0.09566568257260707,0.010281023041853136,0.002230919689053101,0.20994711026546356,0.035241973918949024,0.00847587530212328,0.0032015047072123898,0.14965105951021446,2014-03-12
0.09151651603923032,0.008648622490842446,0.0022084540920635,0.2100080806582915,0.035317400501066604,0.0085525181273968,0.003411603453623203,0.14749397284608554,2014-03-13
0.08736734950585354,0.007016221939831756,0.0021859884950738992,0.21006905105111948,0.03539282708318418,0.008401969720609529,0.004001880884015488,0.14071818297170413,2014-03-14
0.08321818297247677,0.006093499743737497,0.002163522898084298,0.21013002144394746,0.03546825366530176,0.008538831908597957,0.0034616269646733965,0.14932115213805358,2014-03-15
0.07906901643910001,0.005170777547643239,0.0021410573010946974,0.2101909918367754,0.035530021187259835,0.008471769436483628,0.003301551729312777,0.14320517700799393,2014-03-16
0.08217028641113457,0.00424805535154898,0.002098777536635382,0.20791671051282598,0.035591788709217906,0.008297954457738324,0.003581683391193861,0.13995685826671744,2014-03-17
0.08527155638316912,0.00332533315545472,0.002056497772176066,0.20564242918887657,0.03565355623117598,0.008195307816747004,0.003651716306664132,0.14206318995051392,2014-03-18
0.08837282635520369,0.0030632400463323295,0.0020142180077167508,0.20336814786492716,0.03571532375313405,0.008141931563431518,0.003581683391193861,0.1435097068899886,2014-03-19
0.09147409632723824,0.002801146937209939,0.001971938243257435,0.20109386654097774,0.035787617225967745,0.007745031218265081,0.004241993737056417,0.1328257835300089,2014-03-20
0.09012458966500417,0.0025390538280875485,0.0019062088453574066,0.19405012383073392,0.03585991069880144,0.0075205772299640605,0.0038217962442347905,0.13782514909275476,2014-03-21
0.08877508300277011,0.002276960718965158,0.0018404794474573781,0.1870063811204901,0.03593220417163514,0.007721764646307047,0.003771772733184597,0.15198578860550693,2014-03-22
0.08742557634053605,0.0025426750640681933,0.0017747500495573498,0.17996263841024626,0.036004497644468836,0.007542475180042209,0.0041319420127459905,0.13924628854206322,2014-03-23
0.08607606967830199,0.0028083894091712287,0.0017090206516573213,0.18246900041348743,0.0360731935790484,0.007766929168343229,0.0036717257110842096,0.15274711331049362,2014-03-24
0.08653077038999481,0.003074103754274264,0.0016455667198418988,0.1849753624167286,0.03614188951362797,0.007702603939988667,0.003871819755284984,0.14310366704732905,2014-03-25
0.08698547110168764,0.0033398180993772994,0.0015821127880264758,0.18748172441996977,0.03621058544820754,0.007697129452469131,0.0037117445199243647,0.1449816013196295,2014-03-26
0.08744017181338049,0.00317635065617737,0.0015186588562110528,0.1784469098571968,0.036279281382787104,0.006301135134987176,0.0037817774353946358,0.09917523156959779,2014-03-27
0.0878948725250733,0.0030128832129774404,0.0014552049243956302,0.16941209529442386,0.03634249195190272,0.0066036005704416005,0.0041119326083259135,0.15739119401091234,2014-03-28
0.08729677033045297,0.002849415769777511,0.0014582014892162126,0.16037728073165092,0.036405702521018345,0.006528326367047965,0.00429201724810661,0.14229158736200992,2014-03-29
0.08669866813583264,0.002685948326577581,0.001461198054036795,0.15134246616887795,0.03646891309013396,0.006115002559322916,0.0038618150530749453,0.1291206699657404,2014-03-30
0.08610056594121229,0.0029522749093571403,0.0014641946188573775,0.147489628472805,0.03653212365924958,0.006084892877965461,0.004151951417166068,0.14389036924248194,2014-03-31
0.08550246374659196,0.0032186014921366996,0.0014671911836779598,0.143636790776732,0.036599432941617986,0.0063421937913837045,0.0039718667773853715,0.15591929958127143,2014-04-01
0.08270992711088263,0.0034849280749162594,0.0014636213655276997,0.13978395308065902,0.036666742223986394,0.005807062636348954,0.004382059567996959,0.12379139703083367,2014-04-02
0.07991739047517328,0.0037512546576958183,0.0014600515473774396,0.13714650250733823,0.0367340515063548,0.0059699286400551835,0.004021890288435565,0.15231569597766784,2014-04-03
0.07712485383946395,0.003361341115486281,0.0014564817292271796,0.13450905193401744,0.03680136078872321,0.006080787012325809,0.0025712084679799505,0.14987945692171048,2014-04-04
0.07433231720375462,0.0029714275732767434,0.0014529119110769195,0.13187160136069662,0.036862089469836296,0.00624775888167169,0.0011605454563644914,0.15218880852683672,2014-04-05
0.07882018578529228,0.0025815140310672066,0.0016510013063232695,0.1321762957724202,0.03692281815094939,0.006235441284752731,0.0035916880934039,0.14465169394746863,2014-04-06
0.08330805436682996,0.0021916004888576693,0.0018490907015696195,0.13248099018414378,0.03698354683206248,0.006327138950704977,0.003951857372965294,0.148915112295394,2014-04-07
0.08779592294836762,0.0025370116418384522,0.0020471800968159697,0.13278568459586734,0.037044275513175566,0.006384621069660117,0.003911838564125139,0.14746859535591933,2014-04-08
0.09228379152990529,0.002882422794819236,0.0022452694920623195,0.13309037900759096,0.03711221943007639,0.006257339234830879,0.0038818244574950226,0.14015987818804723,2014-04-09
0.08478107793322984,0.0032278339478000193,0.0020362312899252755,0.12896497395889495,0.03718016334697721,0.005262351128155016,0.003651716306664132,0.10483441187666542,2014-04-10
0.0772783643365544,0.003573245100780802,0.0018271930877882315,0.12483956891019896,0.03724810726387804,0.005953505177496572,0.005162426340379979,0.17850526582920953,2014-04-11
0.06977565073987894,0.00353937344054439,0.0016181548856511875,0.12071416386150294,0.03731605118077887,0.005987720724493679,0.005192440447010095,0.1466565156706002,2014-04-12
0.06227293714320351,0.0035055017803079782,0.0014091166835141437,0.12551718753020255,0.037377804412614776,0.005850858536505252,0.004972336998389243,0.1393477985027281,2014-04-13
0.06869148265868176,0.0034716301200715663,0.0015513692236343978,0.1303202111989022,0.037439557644450686,0.00654611845148646,0.007623583084049503,0.1753330795584317,2014-04-14
0.07511002817416002,0.003437758459835154,0.0016936217637546522,0.1351232348676018,0.037501310876286595,0.0072030569538309094,0.008003761768030975,0.17066362136784674,2014-04-15
0.08152857368963828,0.0029789690004616317,0.0018358743038749065,0.1399262585363014,0.037563064108122504,0.0073481308730986425,0.008063789981291208,0.1502601192742038,2014-04-16
0.08794711920511654,0.00252017954108811,0.001978126843995161,0.14287523441989325,0.037625353985081725,0.006869113215139148,0.008003761768030975,0.1286638751427484,2014-04-17
0.08531847233283833,0.002061390081714588,0.0019263509993534135,0.14582421030348508,0.037687643862040945,0.006643290604958244,0.008363931047592369,0.13686080446643828,2014-04-18
0.08268982546056011,0.001602600622341066,0.0018745751547116663,0.1487731861870769,0.037749933739000166,0.006923858090334519,0.008383940452012446,0.15589392209110522,2014-04-19
0.08006117858828189,0.0021063893000722966,0.0018227993100699193,0.14986290421369133,0.03781222361595939,0.006821211449343199,0.007693615999519774,0.14142875269635835,2014-04-20
0.07743253171600367,0.002610177977803527,0.001771023465428172,0.15095262224030578,0.03787875408667,0.006776046927307018,0.0073534561243784585,0.1434843293998224,2014-04-21
0.08083040228777066,0.0031139666555347577,0.0017188755928783418,0.15204234026692023,0.03794528455738061,0.006676137530075466,0.005682670855301992,0.1414795076766908,2014-04-22
0.08422827285953764,0.0036177553332659884,0.0016667277203285117,0.15313205829353468,0.03801181502809123,0.00666792579879616,0.004742228847558353,0.1448547138687984,2014-04-23
0.08762614343130462,0.003185966674751958,0.0016145798477786816,0.14844506585576492,0.03807834549880184,0.006845846643181115,0.004231989034846378,0.15196041111534073,2014-04-24
0.0910240140030716,0.0027541780162379276,0.0015624319752288514,0.14375807341799518,0.038141856160482844,0.006355880010182547,0.006453032925474974,0.12701433828194394,2014-04-25
0.09007369799577794,0.0023223893577238967,0.00152812459022395,0.13907108098022541,0.038205366822163855,0.006265550966110185,0.006893239822716677,0.14155564014718947,2014-04-26
0.08912338198848428,0.0018906006992098665,0.001493817205219049,0.13711030559922519,0.03826887748384486,0.006064363549767198,0.006963272738186948,0.13703844689760186,2014-04-27
0.08817306598119062,0.00195614308479707,0.0014595098202141478,0.13514953021822498,0.03833238814552587,0.0060465714653287015,0.004542134803357578,0.14447405151630507,2014-04-28
0.08722274997389695,0.0020216854703842746,0.0014252024352092464,0.13318875483722478,0.03839690039166194,0.006104053584283842,0.003721749222134403,0.14759548280675044,2014-04-29
